mode,seed,policy,epoch,n_active,churn_units,churn_frac,binding_commitments,commitment_infeasible,capacity_violation,mean_completion,mean_quality
full,3172105424,leases_shortfall,9,6,485,0.30793650793650795,0,0,0,0.03333333333333333,0.02214265877867595
full,3172105424,leases_shortfall,10,6,170,0.10793650793650794,0,0,0,0.03333333333333333,0.02214265877867595
full,3172105424,leases_shortfall,11,6,0,0.0,2,0,0,0.03333333333333333,0.02214265877867595
full,3172105424,leases_shortfall,12,5,327,0.20761904761904762,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,13,5,0,0.0,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,14,5,0,0.0,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,15,5,293,0.18603174603174602,1,0,0,0.04,0.03813153256683742
full,3172105424,leases_shortfall,16,5,0,0.0,2,0,0,0.04,0.03813153256683742
full,3172105424,leases_shortfall,17,5,126,0.08,0,0,0,0.04,0.03813153256683742
full,3172105424,leases_shortfall,18,5,0,0.0,1,0,0,0.04,0.03813153256683742
full,3172105424,leases_shortfall,19,5,0,0.0,1,0,0,0.04,0.03813153256683742
full,3172105424,leases_shortfall,20,5,0,0.0,1,0,0,0.04,0.03813153256683742
full,3172105424,leases_shortfall,21,4,1472,0.9346031746031747,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,22,4,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,23,4,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,24,4,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,25,4,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,26,4,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,27,4,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,28,5,355,0.2253968253968254,1,0,0,0.04,0.04
full,3172105424,leases_shortfall,29,5,265,0.16825396825396827,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,30,5,873,0.7914777878513146,0,1,0,0.16,0.15780552623375504
full,3172105424,leases_shortfall,31,5,658,0.5965548504079783,0,0,0,0.04,0.04
full,3172105424,leases_shortfall,32,5,0,0.0,1,0,0,0.04,0.04
full,3172105424,leases_shortfall,33,5,11,0.009972801450589302,0,0,0,0.04,0.04
full,3172105424,leases_shortfall,34,5,0,0.0,1,0,0,0.04,0.04
full,3172105424,leases_shortfall,35,5,369,0.3345421577515866,0,0,0,0.04,0.04
full,3172105424,leases_shortfall,36,4,260,0.2357207615593835,0,0,0,0.1,0.08723598573027815
full,3172105424,leases_shortfall,37,5,1078,0.9773345421577516,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,38,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,39,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,40,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,41,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,42,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,43,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,44,5,0,0.0,4,0,0,0.0,0.0
full,3172105424,leases_shortfall,45,5,0,0.0,4,0,0,0.0,0.0
full,3172105424,leases_shortfall,46,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,47,5,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,48,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,49,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,50,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,51,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,52,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,53,5,0,0.0,4,0,0,0.0,0.0
full,3172105424,leases_shortfall,54,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,55,5,0,0.0,4,0,0,0.0,0.0
full,3172105424,leases_shortfall,56,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,57,5,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,58,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,59,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,60,5,472,0.29968253968253966,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,61,5,0,0.0,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,62,5,0,0.0,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,63,5,0,0.0,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,64,5,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,65,5,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,66,5,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,67,5,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,68,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,69,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,70,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,71,5,410,0.26031746031746034,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,72,5,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,73,5,0,0.0,1,0,0,0.0,0.0
full,3172105424,leases_shortfall,74,5,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,75,5,0,0.0,2,0,0,0.0,0.0
full,3172105424,leases_shortfall,76,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,77,5,0,0.0,3,0,0,0.0,0.0
full,3172105424,leases_shortfall,78,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,79,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,80,5,0,0.0,5,0,0,0.0,0.0
full,3172105424,leases_shortfall,81,5,0,0.0,4,0,0,0.0,0.0
full,3172105424,leases_shortfall,82,5,844,0.5358730158730158,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,83,5,7,0.0044444444444444444,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,84,4,499,0.31682539682539684,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,85,4,0,0.0,0,0,0,0.0,0.0
full,3172105424,leases_shortfall,86,3,545,0.346031746031746,0,0,0,0.3333333333333333,0.31215389748216726
full,3172105424,leases_shortfall,87,3,0,0.0,0,0,0,0.3333333333333333,0.31215389748216726
full,3172105424,leases_shortfall,88,3,605,0.38412698412698415,0,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,89,3,0,0.0,1,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,90,3,0,0.0,1,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,91,3,0,0.0,1,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,92,3,2,0.0012698412698412698,1,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,93,3,0,0.0,2,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,94,3,0,0.0,2,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,95,3,2,0.0012698412698412698,1,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,96,3,2,0.0012698412698412698,2,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,97,3,0,0.0,2,0,0,0.5333333333333333,0.5068222430706751
full,3172105424,leases_shortfall,98,2,445,0.28253968253968254,0,0,0,1.0,0.9818276511318863
full,3172105424,leases_shortfall,99,2,0,0.0,1,0,0,1.0,0.9818276511318863
full,3853271942,reoptimize,0,5,1568,0.9955555555555555,0,0,0,0.16,0.15468573470568284
full,3853271942,reoptimize,1,4,530,0.33650793650793653,0,0,0,0.0,0.0
full,3853271942,reoptimize,2,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,3,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,4,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,5,4,213,0.13523809523809524,0,0,0,0.05,0.04903092628213459
full,3853271942,reoptimize,6,4,0,0.0,0,0,0,0.05,0.04903092628213459
full,3853271942,reoptimize,7,4,0,0.0,0,0,0,0.05,0.04903092628213459
full,3853271942,reoptimize,8,5,733,0.4653968253968254,0,0,0,0.04,0.03052661673396731
full,3853271942,reoptimize,9,4,352,0.2234920634920635,0,0,0,0.0,0.0
full,3853271942,reoptimize,10,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,11,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,12,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,13,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,14,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,15,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,16,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,17,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,18,4,1287,0.8171428571428572,0,0,0,0.1,0.0829434633646066
full,3853271942,reoptimize,19,4,0,0.0,0,0,0,0.1,0.0829434633646066
full,3853271942,reoptimize,20,4,0,0.0,0,0,0,0.1,0.0829434633646066
full,3853271942,reoptimize,21,5,1293,0.820952380952381,0,0,0,0.0,0.0
full,3853271942,reoptimize,22,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,23,5,11,0.006984126984126984,0,0,0,0.0,0.0
full,3853271942,reoptimize,24,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,25,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,26,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,27,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,28,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,29,6,411,0.26095238095238094,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,30,6,470,0.42611060743427015,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,31,6,0,0.0,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,32,6,0,0.0,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,33,6,0,0.0,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,34,6,0,0.0,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,35,6,0,0.0,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,36,6,0,0.0,0,0,0,0.03333333333333333,0.020805820324056427
full,3853271942,reoptimize,37,5,144,0.13055303717135086,0,0,0,0.0,0.0
full,3853271942,reoptimize,38,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,39,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,40,4,239,0.21668177697189483,0,0,0,0.05,0.030965741719667095
full,3853271942,reoptimize,41,4,0,0.0,0,0,0,0.05,0.030965741719667095
full,3853271942,reoptimize,42,4,0,0.0,0,0,0,0.05,0.030965741719667095
full,3853271942,reoptimize,43,4,0,0.0,0,0,0,0.05,0.030965741719667095
full,3853271942,reoptimize,44,5,648,0.5874886672710788,0,0,0,0.04,0.024772593375733676
full,3853271942,reoptimize,45,6,530,0.48050770625566636,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,46,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,47,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,48,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,49,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,50,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,51,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,52,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,53,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,54,6,146,0.13236627379873073,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,55,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,56,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,57,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,58,6,0,0.0,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,59,6,607,0.5503173164097914,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,60,6,471,0.29904761904761906,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,reoptimize,61,5,468,0.29714285714285715,0,0,0,0.04,0.024772593375733676
full,3853271942,reoptimize,62,5,0,0.0,0,0,0,0.04,0.024772593375733676
full,3853271942,reoptimize,63,5,0,0.0,0,0,0,0.04,0.024772593375733676
full,3853271942,reoptimize,64,5,0,0.0,0,0,0,0.04,0.024772593375733676
full,3853271942,reoptimize,65,5,0,0.0,0,0,0,0.04,0.024772593375733676
full,3853271942,reoptimize,66,5,1275,0.8095238095238095,0,0,0,0.0,0.0
full,3853271942,reoptimize,67,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,68,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,69,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,70,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,71,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,72,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,73,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,74,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,75,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,76,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,77,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,78,4,664,0.42158730158730157,0,0,0,0.0,0.0
full,3853271942,reoptimize,79,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,80,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,81,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,82,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,83,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,84,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,85,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,reoptimize,86,3,572,0.36317460317460315,0,0,0,0.26666666666666666,0.2447009421188661
full,3853271942,reoptimize,87,3,0,0.0,0,0,0,0.26666666666666666,0.2447009421188661
full,3853271942,reoptimize,88,3,0,0.0,0,0,0,0.26666666666666666,0.2447009421188661
full,3853271942,reoptimize,89,2,491,0.31174603174603177,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,90,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,91,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,92,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,93,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,94,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,95,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,96,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,97,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,98,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,reoptimize,99,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,0,5,1568,0.9955555555555555,0,0,0,0.16,0.15468573470568284
full,3853271942,permanent_floors,1,4,530,0.33650793650793653,0,0,0,0.0,0.0
full,3853271942,permanent_floors,2,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,3,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,4,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,5,4,213,0.13523809523809524,0,0,0,0.05,0.04903092628213459
full,3853271942,permanent_floors,6,4,0,0.0,1,0,0,0.05,0.04903092628213459
full,3853271942,permanent_floors,7,4,0,0.0,1,0,0,0.05,0.04903092628213459
full,3853271942,permanent_floors,8,5,688,0.43682539682539684,1,0,0,0.12,0.12
full,3853271942,permanent_floors,9,4,329,0.2088888888888889,0,0,0,0.0,0.0
full,3853271942,permanent_floors,10,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,11,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,12,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,13,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,14,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,15,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,16,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,17,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,18,4,1287,0.8171428571428572,0,0,0,0.1,0.0829434633646066
full,3853271942,permanent_floors,19,4,0,0.0,1,0,0,0.1,0.0829434633646066
full,3853271942,permanent_floors,20,4,0,0.0,1,0,0,0.1,0.0829434633646066
full,3853271942,permanent_floors,21,5,1527,0.9695238095238096,0,0,0,0.0,0.0
full,3853271942,permanent_floors,22,5,0,0.0,2,0,0,0.0,0.0
full,3853271942,permanent_floors,23,5,27,0.017142857142857144,0,0,0,0.0,0.0
full,3853271942,permanent_floors,24,5,1,0.0006349206349206349,0,0,0,0.0,0.0
full,3853271942,permanent_floors,25,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,26,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,27,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,28,5,0,0.0,0,0,0,0.0,0.0
full,3853271942,permanent_floors,29,6,175,0.1111111111111111,1,0,0,0.0,0.0
full,3853271942,permanent_floors,30,6,697,0.6319129646418857,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,31,6,0,0.0,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,32,6,0,0.0,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,33,6,0,0.0,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,34,6,0,0.0,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,35,6,0,0.0,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,36,6,0,0.0,0,1,0,0.03333333333333333,0.020805820324056427
full,3853271942,permanent_floors,37,5,144,0.13055303717135086,0,1,0,0.0,0.0
full,3853271942,permanent_floors,38,5,0,0.0,0,1,0,0.0,0.0
full,3853271942,permanent_floors,39,5,0,0.0,0,1,0,0.0,0.0
full,3853271942,permanent_floors,40,4,239,0.21668177697189483,0,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,41,4,0,0.0,0,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,42,4,0,0.0,0,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,43,4,0,0.0,0,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,44,4,97,0.08794197642792384,0,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,45,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,46,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,47,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,48,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,49,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,50,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,51,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,52,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,53,4,0,0.0,1,1,0,0.05,0.030965741719667095
full,3853271942,permanent_floors,54,6,596,0.5403445149592022,0,0,0,0.10000000000000002,0.07878951186500187
full,3853271942,permanent_floors,55,6,0,0.0,3,0,0,0.10000000000000002,0.07878951186500187
full,3853271942,permanent_floors,56,6,0,0.0,3,0,0,0.10000000000000002,0.07878951186500187
full,3853271942,permanent_floors,57,6,0,0.0,3,0,0,0.10000000000000002,0.07878951186500187
full,3853271942,permanent_floors,58,6,0,0.0,3,0,0,0.10000000000000002,0.07878951186500187
full,3853271942,permanent_floors,59,6,202,0.18313689936536717,1,0,0,0.10000000000000002,0.07878951186500187
full,3853271942,permanent_floors,60,6,662,0.4203174603174603,0,0,0,0.03333333333333333,0.020643827813111398
full,3853271942,permanent_floors,61,5,390,0.24761904761904763,0,0,0,0.04,0.024772593375733676
full,3853271942,permanent_floors,62,5,1,0.0006349206349206349,1,0,0,0.04,0.024772593375733676
full,3853271942,permanent_floors,63,5,0,0.0,1,0,0,0.04,0.024772593375733676
full,3853271942,permanent_floors,64,5,0,0.0,1,0,0,0.04,0.024772593375733676
full,3853271942,permanent_floors,65,5,0,0.0,1,0,0,0.04,0.024772593375733676
full,3853271942,permanent_floors,66,5,1250,0.7936507936507936,0,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,67,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,68,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,69,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,70,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,71,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,72,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,73,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,74,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,75,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,76,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,77,5,0,0.0,1,0,0,0.04,0.039837367712007334
full,3853271942,permanent_floors,78,4,743,0.47174603174603175,0,0,0,0.0,0.0
full,3853271942,permanent_floors,79,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,80,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,81,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,82,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,83,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,84,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,85,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,permanent_floors,86,3,574,0.36444444444444446,0,0,0,0.19999999999999998,0.19725795115280884
full,3853271942,permanent_floors,87,3,0,0.0,0,0,0,0.19999999999999998,0.19725795115280884
full,3853271942,permanent_floors,88,3,0,0.0,0,0,0,0.19999999999999998,0.19725795115280884
full,3853271942,permanent_floors,89,2,500,0.31746031746031744,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,90,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,91,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,92,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,93,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,94,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,95,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,96,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,97,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,98,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,permanent_floors,99,2,0,0.0,0,0,0,1.0,0.9925954617159298
full,3853271942,leases,0,5,1568,0.9955555555555555,0,0,0,0.16,0.15468573470568284
full,3853271942,leases,1,4,530,0.33650793650793653,0,0,0,0.0,0.0
full,3853271942,leases,2,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,leases,3,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,leases,4,4,0,0.0,1,0,0,0.0,0.0
full,3853271942,leases,5,4,213,0.13523809523809524,0,0,0,0.05,0.04903092628213459
full,3853271942,leases,6,4,0,0.0,1,0,0,0.05,0.04903092628213459
full,3853271942,leases,7,4,0,0.0,1,0,0,0.05,0.04903092628213459
full,3853271942,leases,8,5,688,0.43682539682539684,1,0,0,0.12,0.12
full,3853271942,leases,9,4,329,0.2088888888888889,0,0,0,0.0,0.0
full,3853271942,leases,10,4,0,0.0,0,0,0,0.0,0.0
full,3853271942,leases,11,4,0,0.0,2,0,0,0.0,0.0
full,3853271942,leases,12,4,0,0.0,2,0,0,0.0,0.0
full,3853271942,leases,13,4,0,0.0,2,0,0,0.0,0.0
full,3853271942,leases,14,4,0,0.0,2,0,0,0.0,0.0
full,3853271942,leases,15,4,0,0.0,2,0,0,0.0,0.0
full,3853271942,leases,16,4,0,0.0,3,0,0,0.0,0.0
full,3853271942,leases,17,4,0,0.0,3,0,0,0.0,0.0
full,3853271942,leases,18,4,1287,0.8171428571428572,1,0,0,0.1,0.0829434633646066
full,3853271942,leases,19,4,0,0.0,3,0,0,0.1,0.0829434633646066
full,3853271942,leases,20,4,0,0.0,2,0,0,0.1,0.0829434633646066
